station_key,direction_label,month_name,time_of_day,is_weekend,functional_class,aadt_band,station_type,avg_forecast,max_forecast,avg_lower,avg_upper,avg_reliability,avg_interval_width,prediction_count
STN_0006,Southbound,November,Evening (7pm-12am),Weekend,Other Expressways & Freeway,25k-50k,Established Station,327.77250000000004,508.27,186.14249999999998,482.40500000000003,0.71,296.2625,4
STN_0006,Southbound,November,Evening Rush (3pm-7pm),Weekday,Other Expressways & Freeway,25k-50k,Established Station,980.52125,1158.81,640.7475,1218.30375,0.7875000000000001,577.55625,8
STN_0006,Southbound,November,Evening Rush (3pm-7pm),Weekend,Other Expressways & Freeway,25k-50k,Established Station,796.23,963.03,601.7049999999999,1025.4625,0.7875000000000001,423.7575,4
STN_0006,Southbound,November,Midday (10am-3pm),Weekday,Other Expressways & Freeway,25k-50k,Established Station,883.5594117647059,1096.39,623.16,1037.528823529412,0.75,414.36882352941177,17
STN_0006,Southbound,November,Midday (10am-3pm),Weekend,Other Expressways & Freeway,25k-50k,Established Station,945.31375,1017.68,720.15375,1200.45625,0.75,480.3025,8
STN_0006,Southbound,November,Morning Rush (6am-10am),Weekday,Other Expressways & Freeway,25k-50k,Established Station,729.9325,839.8,466.21125,894.1675,0.78125,427.95625,8
STN_0006,Southbound,November,Morning Rush (6am-10am),Weekend,Other Expressways & Freeway,25k-50k,Established Station,529.3166666666667,809.71,327.03444444444443,782.2344444444444,0.7944444444444445,455.19999999999993,9
STN_0006,Southbound,November,Night (12am-6am),Weekday,Other Expressways & Freeway,25k-50k,Established Station,68.89136363636364,241.85,14.251818181818182,103.36045454545454,0.6531818181818182,89.10863636363636,22
STN_0006,Southbound,November,Night (12am-6am),Weekend,Other Expressways & Freeway,25k-50k,Established Station,75.49230769230769,145.67,27.347692307692306,111.28692307692307,0.666923076923077,83.93923076923078,13
STN_0006,Southbound,October,Evening (7pm-12am),Weekday,Other Expressways & Freeway,25k-50k,Established Station,422.18176470588236,733.85,270.0405882352941,557.1511764705882,0.7076470588235295,287.11058823529413,17
STN_0006,Southbound,October,Evening (7pm-12am),Weekend,Other Expressways & Freeway,25k-50k,Established Station,380.88199999999995,533.59,235.58199999999997,526.2940000000001,0.734,290.712,5
STN_0006,Southbound,October,Evening Rush (3pm-7pm),Weekday,Other Expressways & Freeway,25k-50k,Established Station,1088.2535714285714,1249.04,707.5592857142857,1347.8721428571428,0.7857142857142857,640.3128571428572,14
STN_0006,Southbound,October,Evening Rush (3pm-7pm),Weekend,Other Expressways & Freeway,25k-50k,Established Station,848.46,1013.08,607.172,1132.908,0.79,525.736,5
STN_0006,Southbound,October,Midday (10am-3pm),Weekday,Other Expressways & Freeway,25k-50k,Established Station,916.100588235294,1083.85,645.2876470588235,1075.3264705882352,0.75,430.0388235294118,17
STN_0006,Southbound,October,Midday (10am-3pm),Weekend,Other Expressways & Freeway,25k-50k,Established Station,1038.29,1083.07,658.095,1463.8575,0.75,805.7625,8
STN_0006,Southbound,October,Morning Rush (6am-10am),Weekday,Other Expressways & Freeway,25k-50k,Established Station,777.5788888888889,881.82,513.855,941.811111111111,0.7916666666666666,427.9561111111111,18
STN_0006,Southbound,October,Morning Rush (6am-10am),Weekend,Other Expressways & Freeway,25k-50k,Established Station,598.8628571428571,852.51,375.5671428571428,878.29,0.7928571428571429,502.7228571428572,7
STN_0006,Southbound,October,Night (12am-6am),Weekday,Other Expressways & Freeway,25k-50k,Established Station,105.66714285714286,280.79,37.67321428571428,157.76,0.6646428571428571,120.08678571428571,28
STN_0006,Southbound,October,Night (12am-6am),Weekend,Other Expressways & Freeway,25k-50k,Established Station,94.715,115.15,26.31,152.2,0.665,125.89,4
STN_0006,Southbound,September,Evening (7pm-12am),Weekday,Other Expressways & Freeway,25k-50k,Established Station,406.1021739130435,845.69,263.05782608695654,534.3969565217392,0.7247826086956521,271.3391304347826,23
STN_0006,Southbound,September,Evening (7pm-12am),Weekend,Other Expressways & Freeway,25k-50k,Established Station,369.429,570.87,222.69400000000002,528.0319999999999,0.738,305.338,10
STN_0006,Southbound,September,Evening Rush (3pm-7pm),Weekday,Other Expressways & Freeway,25k-50k,Established Station,1154.5970588235293,1333.25,770.2870588235295,1421.4423529411765,0.8023529411764705,651.155294117647,17
STN_0006,Southbound,September,Evening Rush (3pm-7pm),Weekend,Other Expressways & Freeway,25k-50k,Established Station,908.6233333333334,1102.57,660.5611111111111,1199.9788888888888,0.8088888888888888,539.4177777777778,9
STN_0006,Southbound,September,Midday (10am-3pm),Weekday,Other Expressways & Freeway,25k-50k,Established Station,972.7185294117647,1236.02,687.0279411764706,1143.9505882352942,0.77,456.9226470588235,34
STN_0006,Southbound,September,Midday (10am-3pm),Weekend,Other Expressways & Freeway,25k-50k,Established Station,1078.605,1169.93,681.2483333333333,1529.6916666666666,0.77,848.4433333333333,6
STN_0006,Southbound,September,Morning Rush (6am-10am),Weekday,Other Expressways & Freeway,25k-50k,Established Station,823.6527777777778,932.24,559.9294444444445,987.8866666666667,0.8144444444444444,427.95722222222224,18
STN_0006,Southbound,September,Morning Rush (6am-10am),Weekend,Other Expressways & Freeway,25k-50k,Established Station,543.894,792.67,335.72799999999995,804.235,0.82,468.50699999999995,10
STN_0006,Southbound,September,Night (12am-6am),Weekday,Other Expressways & Freeway,25k-50k,Established Station,109.44447368421054,289.93,45.001842105263165,160.50157894736844,0.6936842105263158,115.49973684210526,38
STN_0006,Southbound,September,Night (12am-6am),Weekend,Other Expressways & Freeway,25k-50k,Established Station,113.65857142857143,164.88,48.06285714285714,168.26214285714286,0.687857142857143,120.19928571428571,14
STN_0007,Northbound,August,Evening (7pm-12am),Weekday,Other Principal Arterials,50k-100k,Established Station,887.2099999999999,1506.36,624.035,1154.5845454545454,0.7372727272727272,530.5495454545454,22
STN_0007,Northbound,August,Evening (7pm-12am),Weekend,Other Principal Arterials,50k-100k,Established Station,1011.845294117647,1637.52,677.820588235294,1433.6529411764704,0.7417647058823529,755.8323529411764,17
STN_0007,Northbound,August,Evening Rush (3pm-7pm),Weekday,Other Principal Arterials,50k-100k,Established Station,1988.464,2418.22,1383.6905000000002,2483.429,0.8125,1099.7385,20
STN_0007,Northbound,August,Evening Rush (3pm-7pm),Weekend,Other Principal Arterials,50k-100k,Established Station,1967.1888888888889,2210.63,1441.7555555555555,2565.7011111111115,0.8088888888888888,1123.9455555555555,9
STN_0007,Northbound,August,Midday (10am-3pm),Weekday,Other Principal Arterials,50k-100k,Established Station,2089.4485714285715,2301.93,1450.2738095238096,2538.487619047619,0.7700000000000001,1088.2138095238095,21
STN_0007,Northbound,August,Midday (10am-3pm),Weekend,Other Principal Arterials,50k-100k,Established Station,2141.988125,2214.43,1490.18875,2933.3875,0.77,1443.19875,16
STN_0007,Northbound,August,Morning Rush (6am-10am),Weekday,Other Principal Arterials,50k-100k,Established Station,1321.46125,1807.71,860.62375,1660.1775,0.8106249999999999,799.55375,16
STN_0007,Northbound,August,Morning Rush (6am-10am),Weekend,Other Principal Arterials,50k-100k,Established Station,829.2677777777777,1584.8,575.1755555555555,1161.49,0.8033333333333332,586.3144444444445,9
STN_0007,Northbound,August,Night (12am-6am),Weekday,Other Principal Arterials,50k-100k,Established Station,162.42230769230767,292.76,81.52846153846153,228.6573076923077,0.6938461538461538,147.12884615384615,26
STN_0007,Northbound,August,Night (12am-6am),Weekend,Other Principal Arterials,50k-100k,Established Station,174.95,328.93,97.08,260.86,0.683,163.77999999999997,10
STN_0007,Northbound,December,Evening (7pm-12am),Weekday,Other Principal Arterials,50k-100k,Established Station,760.7255555555555,1064.29,521.2944444444444,967.3988888888889,0.7322222222222222,446.1044444444444,9
STN_0007,Northbound,December,Evening (7pm-12am),Weekend,Other Principal Arterials,50k-100k,Established Station,875.9699999999999,978.28,636.13,1161.1766666666667,0.7233333333333333,525.0466666666667,3
STN_0007,Northbound,December,Evening Rush (3pm-7pm),Weekday,Other Principal Arterials,50k-100k,Established Station,1464.9244444444444,2031.26,1028.9766666666667,1842.041111111111,0.788888888888889,813.0644444444445,9
STN_0007,Northbound,December,Evening Rush (3pm-7pm),Weekend,Other Principal Arterials,50k-100k,Established Station,1813.0433333333333,1881.16,1384.6933333333334,2318.3633333333332,0.7666666666666666,933.6700000000001,3
STN_0007,Northbound,December,Midday (10am-3pm),Weekday,Other Principal Arterials,50k-100k,Established Station,1780.7900000000002,1994.12,1370.772,2051.917,0.75,681.145,10
STN_0007,Northbound,December,Midday (10am-3pm),Weekend,Other Principal Arterials,50k-100k,Established Station,1743.868333333333,1859.06,1302.2083333333333,2236.4066666666663,0.75,934.1983333333333,6
STN_0007,Northbound,December,Morning Rush (6am-10am),Weekday,Other Principal Arterials,50k-100k,Established Station,1075.2135714285714,1434.23,670.8064285714287,1370.0692857142858,0.7928571428571429,699.2628571428571,14
STN_0007,Northbound,December,Morning Rush (6am-10am),Weekend,Other Principal Arterials,50k-100k,Established Station,760.588,1296.69,485.642,1130.272,0.79,644.6300000000001,5
STN_0007,Northbound,December,Night (12am-6am),Weekday,Other Principal Arterials,50k-100k,Established Station,131.32619047619048,245.04,56.135238095238094,185.67809523809524,0.6671428571428571,129.54285714285714,21
STN_0007,Northbound,December,Night (12am-6am),Weekend,Other Principal Arterials,50k-100k,Established Station,141.23333333333332,182.25,69.57,198.72,0.68,129.15,3
STN_0007,Northbound,July,Evening (7pm-12am),Weekday,Other Principal Arterials,50k-100k,Established Station,1003.1918518518519,1726.62,715.5840740740741,1290.8466666666666,0.7374074074074074,575.2625925925926,27
STN_0007,Northbound,July,Evening (7pm-12am),Weekend,Other Principal Arterials,50k-100k,Established Station,1109.4666666666667,1778.91,792.9466666666667,1529.9991666666665,0.7233333333333333,737.0524999999999,12
STN_0007,Northbound,July,Evening Rush (3pm-7pm),Weekday,Other Principal Arterials,50k-100k,Established Station,2349.1147368421052,2738.48,1654.6357894736843,2922.5231578947364,0.8042105263157895,1267.8873684210525,19
STN_0007,Northbound,July,Evening Rush (3pm-7pm),Weekend,Other Principal Arterials,50k-100k,Established Station,2324.72,2485.61,1597.0933333333332,3105.33,0.8033333333333333,1508.2366666666667,3
STN_0007,Northbound,July,Midday (10am-3pm),Weekday,Other Principal Arterials,50k-100k,Established Station,2390.8673913043476,2593.95,1689.071304347826,2897.927391304348,0.77,1208.8560869565217,23
STN_0007,Northbound,July,Midday (10am-3pm),Weekend,Other Principal Arterials,50k-100k,Established Station,2446.1487500000003,2502.8,1799.6575,3267.0699999999997,0.77,1467.4125,8
STN_0007,Northbound,July,Morning Rush (6am-10am),Weekday,Other Principal Arterials,50k-100k,Established Station,1420.0300000000002,2068.04,947.1824137931035,1764.34,0.8096551724137931,817.1575862068966,29
STN_0007,Northbound,July,Morning Rush (6am-10am),Weekend,Other Principal Arterials,50k-100k,Established Station,1208.1200000000001,1815.96,827.7442857142858,1730.5357142857142,0.82,902.7914285714285,7
STN_0007,Northbound,July,Night (12am-6am),Weekday,Other Principal Arterials,50k-100k,Established Station,201.91551724137932,337.17,112.94620689655173,284.9868965517241,0.6920689655172414,172.04068965517243,29
STN_0007,Northbound,July,Night (12am-6am),Weekend,Other Principal Arterials,50k-100k,Established Station,183.9992307692308,251.57,98.02153846153846,307.09076923076924,0.713076923076923,209.06923076923078,13
STN_0007,Northbound,November,Evening (7pm-12am),Weekday,Other Principal Arterials,50k-100k,Established Station,710.3254545454546,1380.72,484.5054545454546,941.5472727272728,0.7063636363636364,457.0418181818182,22
STN_0007,Northbound,November,Evening (7pm-12am),Weekend,Other Principal Arterials,50k-100k,Established Station,928.4171428571428,1491.3,615.3764285714286,1333.847857142857,0.71,718.4714285714284,14
STN_0007,Northbound,November,Evening Rush (3pm-7pm),Weekday,Other Principal Arterials,50k-100k,Established Station,1667.9316666666666,2020.55,1239.5041666666666,2019.0358333333334,0.7958333333333334,779.5316666666668,12
STN_0007,Northbound,November,Evening Rush (3pm-7pm),Weekend,Other Principal Arterials,50k-100k,Established Station,1817.163,2024.51,1362.502,2351.949,0.795,989.4470000000001,10
STN_0007,Northbound,November,Midday (10am-3pm),Weekday,Other Principal Arterials,50k-100k,Established Station,1924.3088235294117,2214.42,1453.5005882352941,2248.805882352941,0.75,795.3052941176471,17
STN_0007,Northbound,November,Midday (10am-3pm),Weekend,Other Principal Arterials,50k-100k,Established Station,1980.5678571428573,2048.96,1421.8614285714286,2660.753571428572,0.75,1238.8921428571427,14
STN_0007,Northbound,November,Morning Rush (6am-10am),Weekday,Other Principal Arterials,50k-100k,Established Station,1111.1426666666666,1551.17,669.5113333333334,1432.8586666666667,0.7900000000000001,763.3473333333334,15
STN_0007,Northbound,November,Morning Rush (6am-10am),Weekend,Other Principal Arterials,50k-100k,Established Station,864.4558333333334,1446.93,544.8008333333333,1291.5933333333335,0.7958333333333334,746.7925,12
STN_0007,Northbound,November,Night (12am-6am),Weekday,Other Principal Arterials,50k-100k,Established Station,142.43099999999998,259.55,64.6615,202.1565,0.6759999999999999,137.495,20
STN_0007,Northbound,November,Night (12am-6am),Weekend,Other Principal Arterials,50k-100k,Established Station,132.5325,203.81,56.99125,207.78625,0.6737500000000001,150.795,8
STN_0007,Northbound,October,Evening (7pm-12am),Weekday,Other Principal Arterials,50k-100k,Established Station,591.828,1161.05,409.4792,758.5924,0.7116,349.1132,25
STN_0007,Northbound,October,Evening (7pm-12am),Weekend,Other Principal Arterials,50k-100k,Established Station,783.6033333333334,1255.43,516.0746666666666,1117.5433333333335,0.7126666666666667,601.4686666666668,15
STN_0007,Northbound,October,Evening Rush (3pm-7pm),Weekday,Other Principal Arterials,50k-100k,Established Station,1612.0355,1914.1,1209.681,1905.7375,0.7875,696.0565,20
STN_0007,Northbound,October,Evening Rush (3pm-7pm),Weekend,Other Principal Arterials,50k-100k,Established Station,1473.7375,1654.69,1051.4075,1982.275,0.7875000000000001,930.8675000000001,4
STN_0007,Northbound,October,Midday (10am-3pm),Weekday,Other Principal Arterials,50k-100k,Established Station,1641.7272727272727,1891.58,1230.205,1912.1536363636362,0.75,681.9486363636363,22
STN_0007,Northbound,October,Midday (10am-3pm),Weekend,Other Principal Arterials,50k-100k,Established Station,1565.677777777778,1743.92,1128.4566666666667,2062.476666666667,0.75,934.02,9
STN_0007,Northbound,October,Morning Rush (6am-10am),Weekday,Other Principal Arterials,50k-100k,Established Station,860.7838095238095,1380.52,513.4576190476191,1107.144761904762,0.7833333333333333,593.6871428571428,21
STN_0007,Northbound,October,Morning Rush (6am-10am),Weekend,Other Principal Arterials,50k-100k,Established Station,790.4699999999999,1214.27,517.8233333333334,1153.0666666666666,0.7833333333333333,635.2433333333333,3
STN_0007,Northbound,October,Night (12am-6am),Weekday,Other Principal Arterials,50k-100k,Established Station,123.75777777777778,226.83,46.23833333333333,182.96083333333334,0.6730555555555555,136.7225,36
STN_0007,Northbound,October,Night (12am-6am),Weekend,Other Principal Arterials,50k-100k,Established Station,136.02,225.23,59.92428571428571,213.80857142857144,0.6785714285714286,153.8842857142857,7
STN_0007,Northbound,September,Evening (7pm-12am),Weekday,Other Principal Arterials,50k-100k,Established Station,968.0929411764707,1469.54,684.1899999999999,1240.1070588235293,0.7464705882352941,555.9170588235294,17
STN_0007,Northbound,September,Evening (7pm-12am),Weekend,Other Principal Arterials,50k-100k,Established Station,1067.2275,1707.22,742.8874999999999,1481.0024999999998,0.7366666666666667,738.1149999999999,12
STN_0007,Northbound,September,Evening Rush (3pm-7pm),Weekday,Other Principal Arterials,50k-100k,Established Station,2141.8273913043477,2521.07,1449.9817391304348,2713.338695652174,0.8069565217391304,1263.356956521739,23
STN_0007,Northbound,September,Evening Rush (3pm-7pm),Weekend,Other Principal Arterials,50k-100k,Established Station,1985.2199999999998,2077.7,1391.0114285714285,2650.6042857142857,0.82,1259.5928571428574,7
STN_0007,Northbound,September,Midday (10am-3pm),Weekday,Other Principal Arterials,50k-100k,Established Station,2183.646923076923,2403.51,1518.313846153846,2667.7707692307695,0.77,1149.4569230769232,26
STN_0007,Northbound,September,Midday (10am-3pm),Weekend,Other Principal Arterials,50k-100k,Established Station,2161.05,2305.37,1564.798,2920.902,0.77,1356.104,5
STN_0007,Northbound,September,Morning Rush (6am-10am),Weekday,Other Principal Arterials,50k-100k,Established Station,1475.1583333333333,1900.82,995.7894444444444,1830.2777777777778,0.8144444444444444,834.4883333333333,18
STN_0007,Northbound,September,Morning Rush (6am-10am),Weekend,Other Principal Arterials,50k-100k,Established Station,810.2149999999999,1461.85,540.4475,1163.9499999999998,0.8075,623.5024999999999,8
STN_0007,Northbound,September,Night (12am-6am),Weekday,Other Principal Arterials,50k-100k,Established Station,163.75785714285715,292.42,83.73321428571428,228.18178571428572,0.6917857142857143,144.44857142857143,28
STN_0007,Northbound,September,Night (12am-6am),Weekend,Other Principal Arterials,50k-100k,Established Station,188.935,306.47,103.98,307.3392857142857,0.687142857142857,203.3592857142857,14
STN_0007,Southbound,August,Evening (7pm-12am),Weekday,Other Principal Arterials,50k-100k,Established Station,824.2713636363637,1380.69,567.8627272727273,1053.2922727272728,0.7481818181818182,485.42954545454546,22
STN_0007,Southbound,August,Evening (7pm-12am),Weekend,Other Principal Arterials,50k-100k,Established Station,955.335,1352.59,673.40125,1270.86875,0.77,597.4675,8
STN_0007,Southbound,August,Evening Rush (3pm-7pm),Weekday,Other Principal Arterials,50k-100k,Established Station,2262.819375,2582.63,1583.4775,2825.339375,0.8075,1241.861875,16
STN_0007,Southbound,August,Evening Rush (3pm-7pm),Weekend,Other Principal Arterials,50k-100k,Established Station,1945.9946153846154,2245.3,1360.1961538461537,2601.523846153846,0.8161538461538461,1241.3276923076921,13
STN_0007,Southbound,August,Midday (10am-3pm),Weekday,Other Principal Arterials,50k-100k,Established Station,2360.0066666666667,2630.83,1670.78125,2845.754166666667,0.77,1174.9729166666666,24
STN_0007,Southbound,August,Midday (10am-3pm),Weekend,Other Principal Arterials,50k-100k,Established Station,2323.3757142857144,2519.34,1648.7342857142855,3130.3114285714287,0.7700000000000001,1481.577142857143,7
STN_0007,Southbound,August,Morning Rush (6am-10am),Weekday,Other Principal Arterials,50k-100k,Established Station,1708.048888888889,2348.65,1026.707777777778,2168.8683333333333,0.8061111111111111,1142.1605555555554,18
STN_0007,Southbound,August,Morning Rush (6am-10am),Weekend,Other Principal Arterials,50k-100k,Established Station,1268.8622222222223,1912.02,911.1488888888889,1759.701111111111,0.8144444444444444,848.5522222222222,9
STN_0007,Southbound,August,Night (12am-6am),Weekday,Other Principal Arterials,50k-100k,Established Station,183.15142857142857,347.11,95.07178571428571,264.37,0.6892857142857143,169.2982142857143,28
STN_0007,Southbound,August,Night (12am-6am),Weekend,Other Principal Arterials,50k-100k,Established Station,212.017,369.48,121.748,354.794,0.6679999999999999,233.046,10
STN_0007,Southbound,December,Evening (7pm-12am),Weekday,Other Principal Arterials,50k-100k,Established Station,600.5927272727273,1033.49,395.1136363636364,788.0190909090908,0.7136363636363637,392.9054545454546,11
STN_0007,Southbound,December,Evening (7pm-12am),Weekend,Other Principal Arterials,50k-100k,Established Station,697.495,976.24,489.3725,924.7075,0.73,435.335,4
STN_0007,Southbound,December,Evening Rush (3pm-7pm),Weekday,Other Principal Arterials,50k-100k,Established Station,1861.987222222222,2208.3,1356.653888888889,2252.956666666667,0.7833333333333334,896.3027777777778,18
STN_0007,Southbound,December,Evening Rush (3pm-7pm),Weekend,Other Principal Arterials,50k-100k,Established Station,1567.4633333333334,1869.4,1143.13,2074.933333333333,0.8000000000000002,931.8033333333333,3
STN_0007,Southbound,December,Midday (10am-3pm),Weekday,Other Principal Arterials,50k-100k,Established Station,1936.9166666666667,2155.97,1445.8438888888888,2272.601111111111,0.75,826.7572222222223,18
STN_0007,Southbound,December,Midday (10am-3pm),Weekend,Other Principal Arterials,50k-100k,Established Station,2052.7174999999997,2117.23,1466.1275,2795.8625,0.75,1329.735,4
STN_0007,Southbound,December,Morning Rush (6am-10am),Weekday,Other Principal Arterials,50k-100k,Established Station,1426.8363636363638,1888.39,964.6209090909091,1766.7727272727273,0.790909090909091,802.1518181818182,11
STN_0007,Southbound,December,Morning Rush (6am-10am),Weekend,Other Principal Arterials,50k-100k,Established Station,864.9780000000001,1349.69,556.64,1289.336,0.78,732.6960000000001,5
STN_0007,Southbound,December,Night (12am-6am),Weekday,Other Principal Arterials,50k-100k,Established Station,145.66947368421054,271.85,66.62894736842105,211.3342105263158,0.6710526315789473,144.70526315789473,19
STN_0007,Southbound,December,Night (12am-6am),Weekend,Other Principal Arterials,50k-100k,Established Station,163.8,267.91,84.3825,256.8225,0.645,172.44,4
STN_0007,Southbound,July,Evening (7pm-12am),Weekday,Other Principal Arterials,50k-100k,Established Station,971.8479166666666,1729.77,689.5729166666666,1235.875,0.7466666666666667,546.3020833333334,24
STN_0007,Southbound,July,Evening (7pm-12am),Weekend,Other Principal Arterials,50k-100k,Established Station,1044.386,1690.9,740.0640000000001,1417.518,0.746,677.454,10
STN_0007,Southbound,July,Evening Rush (3pm-7pm),Weekday,Other Principal Arterials,50k-100k,Established Station,2839.1285714285714,3203.37,2059.2976190476193,3479.717142857143,0.8033333333333333,1420.4195238095238,21
STN_0007,Southbound,July,Evening Rush (3pm-7pm),Weekend,Other Principal Arterials,50k-100k,Established Station,2457.956666666667,2913.29,1746.138888888889,3285.217777777778,0.8088888888888888,1539.078888888889,9
STN_0007,Southbound,July,Midday (10am-3pm),Weekday,Other Principal Arterials,50k-100k,Established Station,2898.745454545455,3192.62,2208.8095454545455,3385.6981818181816,0.77,1176.8886363636364,22
STN_0007,Southbound,July,Midday (10am-3pm),Weekend,Other Principal Arterials,50k-100k,Established Station,2883.157,3073.33,2229.7110000000002,3700.624,0.77,1470.913,10
STN_0007,Southbound,July,Morning Rush (6am-10am),Weekday,Other Principal Arterials,50k-100k,Established Station,1920.7521739130436,2885.48,1203.7078260869564,2397.2865217391304,0.802608695652174,1193.5786956521738,23
STN_0007,Southbound,July,Morning Rush (6am-10am),Weekend,Other Principal Arterials,50k-100k,Established Station,1349.8557142857142,2395.65,808.5757142857143,2095.967142857143,0.7985714285714286,1287.3914285714286,7
STN_0007,Southbound,July,Night (12am-6am),Weekday,Other Principal Arterials,50k-100k,Established Station,213.43064516129033,414.92,131.58741935483872,281.6487096774194,0.6909677419354838,150.06129032258065,31
STN_0007,Southbound,July,Night (12am-6am),Weekend,Other Principal Arterials,50k-100k,Established Station,215.91875,413.97,128.75625,344.47875,0.665,215.7225,8
STN_0007,Southbound,November,Evening (7pm-12am),Weekday,Other Principal Arterials,50k-100k,Established Station,660.6619999999999,1278.56,439.67040000000003,863.38,0.7148,423.70959999999997,25
STN_0007,Southbound,November,Evening (7pm-12am),Weekend,Other Principal Arterials,50k-100k,Established Station,460.44714285714286,858.17,306.21571428571434,645.0957142857143,0.692857142857143,338.88,7
STN_0007,Southbound,November,Evening Rush (3pm-7pm),Weekday,Other Principal Arterials,50k-100k,Established Station,2012.1706666666664,2264.72,1337.338,2559.078666666667,0.7866666666666667,1221.7406666666668,15
STN_0007,Southbound,November,Evening Rush (3pm-7pm),Weekend,Other Principal Arterials,50k-100k,Established Station,1804.8709999999999,2105.87,1260.4209999999998,2422.237,0.78,1161.816,10
STN_0007,Southbound,November,Midday (10am-3pm),Weekday,Other Principal Arterials,50k-100k,Established Station,2110.294761904762,2346.59,1462.7966666666666,2561.4142857142856,0.75,1098.6176190476192,21
STN_0007,Southbound,November,Midday (10am-3pm),Weekend,Other Principal Arterials,50k-100k,Established Station,2112.435,2249.35,1478.6478571428572,2878.218571428571,0.75,1399.5707142857143,14
STN_0007,Southbound,November,Morning Rush (6am-10am),Weekday,Other Principal Arterials,50k-100k,Established Station,1360.585,2011.91,890.6895000000001,1692.7040000000002,0.7825,802.0145,20
STN_0007,Southbound,November,Morning Rush (6am-10am),Weekend,Other Principal Arterials,50k-100k,Established Station,997.38,1665.27,674.845,1433.3766666666668,0.7916666666666666,758.5316666666668,6
STN_0007,Southbound,November,Night (12am-6am),Weekday,Other Principal Arterials,50k-100k,Established Station,168.6065,305.92,84.136,242.4355,0.67,158.29950000000002,20
STN_0007,Southbound,November,Night (12am-6am),Weekend,Other Principal Arterials,50k-100k,Established Station,218.37166666666667,323.89,126.03666666666668,370.625,0.6366666666666667,244.58833333333337,6
STN_0007,Southbound,October,Evening (7pm-12am),Weekday,Other Principal Arterials,50k-100k,Established Station,711.9440000000001,1295.73,488.2374285714286,906.3354285714286,0.7271428571428571,418.098,35
STN_0007,Southbound,October,Evening (7pm-12am),Weekend,Other Principal Arterials,50k-100k,Established Station,712.0,1180.88,483.69000000000005,975.1750000000001,0.7233333333333333,491.48499999999996,6
STN_0007,Southbound,October,Evening Rush (3pm-7pm),Weekday,Other Principal Arterials,50k-100k,Established Station,1979.5005263157896,2281.1,1382.2152631578947,2458.5884210526315,0.7973684210526316,1076.3731578947368,19
STN_0007,Southbound,October,Evening Rush (3pm-7pm),Weekend,Other Principal Arterials,50k-100k,Established Station,1738.965,2123.96,1264.75,2292.3133333333335,0.7916666666666666,1027.5633333333333,6
STN_0007,Southbound,October,Midday (10am-3pm),Weekday,Other Principal Arterials,50k-100k,Established Station,2082.2016666666664,2282.95,1403.1079166666666,2582.36125,0.75,1179.2533333333333,24
STN_0007,Southbound,October,Midday (10am-3pm),Weekend,Other Principal Arterials,50k-100k,Established Station,2044.0100000000002,2172.82,1409.889,2828.062,0.75,1418.173,10
STN_0007,Southbound,October,Morning Rush (6am-10am),Weekday,Other Principal Arterials,50k-100k,Established Station,1539.4604166666666,2092.47,1033.18375,1900.1258333333335,0.7875000000000001,866.9420833333334,24
STN_0007,Southbound,October,Morning Rush (6am-10am),Weekend,Other Principal Arterials,50k-100k,Established Station,1038.585,1679.81,693.985,1502.4175,0.8,808.4325000000001,4
STN_0007,Southbound,October,Night (12am-6am),Weekday,Other Principal Arterials,50k-100k,Established Station,139.90323529411765,306.55,63.25323529411765,197.41647058823528,0.6608823529411766,134.16323529411764,34
STN_0007,Southbound,October,Night (12am-6am),Weekend,Other Principal Arterials,50k-100k,Established Station,149.09666666666666,327.11,69.71583333333334,242.11666666666665,0.66,172.40083333333334,12
STN_0007,Southbound,September,Evening (7pm-12am),Weekday,Other Principal Arterials,50k-100k,Established Station,775.6158064516129,1436.51,534.721935483871,1000.6416129032258,0.7390322580645161,465.91967741935485,31
STN_0007,Southbound,September,Evening (7pm-12am),Weekend,Other Principal Arterials,50k-100k,Established Station,530.275,963.45,351.1716666666666,734.5683333333333,0.73,383.3966666666666,6
STN_0007,Southbound,September,Evening Rush (3pm-7pm),Weekday,Other Principal Arterials,50k-100k,Established Station,2076.913,2400.63,1435.9125,2611.85,0.8074999999999999,1175.9375,20
STN_0007,Southbound,September,Evening Rush (3pm-7pm),Weekend,Other Principal Arterials,50k-100k,Established Station,2050.1175,2312.66,1399.3141666666668,2762.975,0.7991666666666667,1363.6608333333334,12
STN_0007,Southbound,September,Midday (10am-3pm),Weekday,Other Principal Arterials,50k-100k,Established Station,2268.1192857142855,2585.89,1566.6125,2774.6860714285717,0.7700000000000001,1208.0735714285713,28
STN_0007,Southbound,September,Midday (10am-3pm),Weekend,Other Principal Arterials,50k-100k,Established Station,2220.2749999999996,2227.18,1539.01,3023.92,0.77,1484.91,2
STN_0007,Southbound,September,Morning Rush (6am-10am),Weekday,Other Principal Arterials,50k-100k,Established Station,1442.7075000000002,2154.78,835.4625,1850.12,0.7991666666666667,1014.6574999999999,12
STN_0007,Southbound,September,Morning Rush (6am-10am),Weekend,Other Principal Arterials,50k-100k,Established Station,930.3860000000001,1330.81,628.962,1333.48,0.8099999999999999,704.5179999999998,5
STN_0007,Southbound,September,Night (12am-6am),Weekday,Other Principal Arterials,50k-100k,Established Station,150.69241379310344,320.52,69.50103448275863,217.55241379310345,0.69,148.05137931034483,29
